,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals
1639,1244.868759901687,10443.037496704019,26.393103792470814,91518.34878088834,1640.0,147.0,308.2266666666667,45.06767454494284,139.0,391.0,1640.0,147.0
1640,1664.9621805568108,14529.126244357041,26.393103792470814,154447.53958582922,1641.0,147.0,304.05333333333334,42.98554589109641,160.0,377.0,1641.0,147.0
1641,1582.8632975505386,13288.9416828137,26.393103792470814,117563.09092425258,1642.0,147.0,302.98,46.85231691176008,136.0,385.0,1642.0,147.0
1642,2671.664591277924,18642.40102897543,26.393103792470814,157261.37761691897,1643.0,147.0,305.6533333333333,45.45385743317673,164.0,415.0,1643.0,147.0
1643,7.921052671408247e+17,9.668876996870058e+18,26.393103792470814,1.1881579007112343e+20,1644.0,147.0,295.85333333333335,49.33388107804029,132.0,366.0,1644.0,147.0
1644,2826.9554595052705,17034.74279319048,26.393103792470814,119895.21385225841,1645.0,147.0,303.94666666666666,55.46311527092177,12.0,383.0,1645.0,147.0
1645,3267.604448210507,17524.410247068634,26.393103792470814,117056.31344216719,1646.0,147.0,303.2133333333333,52.98711625375445,4.0,392.0,1646.0,147.0
1646,2450.682924033376,17284.102497017237,26.393103792470814,154498.26545729808,1647.0,147.0,306.5466666666667,40.782281555706135,188.0,367.0,1647.0,147.0
1647,4551.537262115613,22209.5342059511,26.393103792470814,119112.17657554628,1648.0,147.0,299.6933333333333,45.44138299929799,134.0,359.0,1648.0,147.0
1648,4729.265417794053,43768.92327418079,26.393103792470814,523928.5540741185,1649.0,147.0,295.3666666666667,47.70666154276105,18.0,355.0,1649.0,147.0
1649,4487.877504640751,22711.394119613724,26.393103792470814,156986.11573410514,1650.0,147.0,302.2733333333333,44.54718796462416,89.0,351.0,1650.0,147.0
1650,2740.9017662429183,19451.481406807216,26.393103792470814,158360.81995532726,1651.0,147.0,302.6666666666667,40.39004277734248,93.0,361.0,1651.0,147.0
1651,3970.965174664391,21902.15458965658,26.393103792470814,155662.60197541575,1652.0,147.0,292.96,50.56149786810777,5.0,355.0,1652.0,147.0
1652,3837.953371436302,21523.14405047561,26.393103792470814,157917.64719163126,1653.0,147.0,291.3933333333333,47.65331701174874,20.0,357.0,1653.0,147.0
1653,4739.4302382640835,23698.46036751381,26.393103792470814,156718.15832450517,1654.0,147.0,305.9533333333333,41.17302299105838,86.0,364.0,1654.0,147.0
1654,3816.677940967018,21579.074882688124,26.393103792470814,154422.76931871282,1655.0,147.0,305.14,41.68101566260912,137.0,358.0,1655.0,147.0
1655,2263.6389153532336,15632.644238379737,26.393103792470814,121170.66064422877,1656.0,147.0,294.2133333333333,60.614254282488886,3.0,396.0,1656.0,147.0
1656,4826.672350401461,24658.810391257477,26.393103792470814,156876.47711989502,1657.0,147.0,303.93333333333334,40.90455014081224,185.0,395.0,1657.0,147.0
1657,3314.1780316065224,20106.477587552192,26.393103792470814,155416.1125418662,1658.0,147.0,296.38666666666666,60.58149185647012,1.0,469.0,1658.0,147.0
1658,2464.786204014032,17054.77248166807,26.393103792470814,129150.27941301616,1659.0,147.0,300.08,46.24565132708876,119.0,395.0,1659.0,147.0
1659,2654.566320636111,18628.869485371095,26.393103792470814,162455.41204724845,1660.0,147.0,293.52,58.07555079377207,5.0,407.0,1660.0,147.0
1660,3312.160934473696,20607.7814569505,26.393103792470814,159916.39060631307,1661.0,147.0,292.64,51.76308594613218,160.0,396.0,1661.0,147.0
1661,1243.8319364273389,10351.119017464529,26.393103792470814,91639.41154610786,1662.0,147.0,298.3066666666667,66.21620613985337,1.0,444.0,1662.0,147.0
1662,6362.649259559213,63318.89139588428,26.393103792470814,768863.2336942062,1663.0,147.0,303.37333333333333,59.12918587484713,61.0,416.0,1663.0,147.0
1663,3187.8227383928315,18003.37262591945,26.393103792470814,154141.72831095755,1664.0,147.0,308.50666666666666,62.63297817887599,6.0,416.0,1664.0,147.0
1664,21770050.221772682,265692356.282429,26.393103792470814,3264958564.979764,1665.0,147.0,296.26666666666665,58.885614164713914,76.0,377.0,1665.0,147.0
1665,2883.8586452611557,20609.654711249877,26.393103792470814,194803.37198240182,1666.0,147.0,300.9533333333333,54.814394297686285,57.0,401.0,1666.0,147.0
1666,2648.0321631674133,18507.06489484829,26.393103792470814,158423.50879979288,1667.0,147.0,301.16,55.90969862197434,3.0,432.0,1667.0,147.0
1667,2269.3661282922053,16302.743620155657,26.393103792470814,157096.063136275,1668.0,147.0,293.6066666666667,66.59718679410481,3.0,434.0,1668.0,147.0
1668,2334.827567245265,16920.750495603566,26.393103792470814,157751.72706810254,1669.0,147.0,301.11333333333334,51.49492359015163,111.0,439.0,1669.0,147.0
1669,4412.014706713634,22022.16999703939,26.393103792470814,157343.64629872813,1670.0,147.0,291.2266666666667,52.94779147634227,3.0,373.0,1670.0,147.0
1670,2214.2268710954113,15397.141065028178,26.393103792470814,118733.853219245,1671.0,147.0,299.8333333333333,48.496930028840204,185.0,397.0,1671.0,147.0
1671,1286.0492797091117,10771.883848704021,26.393103792470814,95759.59386424218,1672.0,147.0,300.8933333333333,49.776319224663006,42.0,390.0,1672.0,147.0
1672,939.1863190645123,8144.2324032821025,26.393103792470814,88433.07007146896,1673.0,147.0,301.06,50.12081803003618,84.0,382.0,1673.0,147.0
1673,3341.8626797318257,20690.959053599123,26.393103792470814,157686.5365538673,1674.0,147.0,299.41333333333336,51.31499932335141,85.0,444.0,1674.0,147.0
1674,5.649981647231368e+136,6.896681520480439e+137,26.393103792470814,8.474972470847052e+138,1675.0,147.0,296.06,67.45084432384816,3.0,428.0,1675.0,147.0
1675,1469.1254418023457,12418.27218578167,26.393103792470814,120808.30196576018,1676.0,147.0,310.85333333333335,59.444134744779966,44.0,431.0,1676.0,147.0
1676,1062.646418665575,12518.843949398204,26.393103792470814,153873.10672595914,1677.0,147.0,310.8333333333333,47.57231921564846,180.0,430.0,1677.0,147.0
1677,1604.6212376492545,13486.56834922817,26.393103792470814,118292.46940341782,1678.0,147.0,321.14666666666665,47.9968591564999,5.0,388.0,1678.0,147.0
1678,1234.1670399296777,10351.434017552308,26.393103792470814,91219.1712625119,1679.0,147.0,313.5933333333333,39.0649197561643,136.0,373.0,1679.0,147.0
1679,1791.67156720157,12309.446598165585,26.393103792470814,89317.47597063931,1680.0,147.0,314.7,36.30569285020372,207.0,373.0,1680.0,147.0
1680,1.8012071059040444e+300,inf,26.393103792470814,2.4924971697865227e+302,1681.0,147.0,311.0933333333333,51.97144686160747,2.0,392.0,1681.0,147.0
1681,1987.7115166124852,18130.540233179046,26.393103792470814,205922.68530463736,1682.0,147.0,303.32,44.91997625407505,133.0,391.0,1682.0,147.0
1682,664.7672773186513,7623.674730418523,26.393103792470814,93718.04314129069,1683.0,147.0,304.64,50.82680132895767,84.0,401.0,1683.0,147.0
1683,39.25971916128784,54.54475342019557,26.393103792470814,479.43585228496204,1684.0,147.0,301.93333333333334,57.40402618477403,6.0,399.0,1684.0,147.0
1684,757.9591105586229,8854.054262024536,26.393103792470814,108835.26280199223,1685.0,147.0,306.1666666666667,46.031788533094776,7.0,397.0,1685.0,147.0
1685,2844.21245542128,17854.04823530425,26.393103792470814,154815.89452782786,1686.0,147.0,311.4533333333333,39.446772012703676,120.0,370.0,1686.0,147.0
1686,2980.34049626029,23026.785415330352,26.393103792470814,247044.20834064856,1687.0,147.0,315.3,31.55518974748845,198.0,394.0,1687.0,147.0
1687,2022.1263183127135,14029.68917351076,26.393103792470814,117499.42595201328,1688.0,147.0,306.05333333333334,42.651265970529984,140.0,402.0,1688.0,147.0
1688,2849.7892959001792,19862.736477095757,26.393103792470814,155161.24769500524,1689.0,147.0,306.50666666666666,41.27254885379492,137.0,400.0,1689.0,147.0
1689,602.0666844903793,6976.775777056312,26.393103792470814,85764.46265051016,1690.0,147.0,310.75333333333333,38.9397717279162,71.0,383.0,1690.0,147.0
1690,2034.3437256851103,14136.47280520372,26.393103792470814,119582.34188608687,1691.0,147.0,305.0466666666667,36.70628223554594,135.0,364.0,1691.0,147.0
1691,2711.660939118493,16490.886391942702,26.393103792470814,133404.36369649807,1692.0,147.0,300.2733333333333,51.88755748946198,61.0,404.0,1692.0,147.0
