,AAE_avg,AAE_std,AAE_min,AAE_max,AAE_gen,AAE_nevals,size_avg,size_std,size_min,size_max,size_gen,size_nevals,height_avg,height_std,height_min,height_max,height_gen,height_nevals
1202,4.816506108775515e+300,inf,24.201809400700505,1.3509163565412212e+302,1203.0,197.0,179.375,21.161861331177843,5.0,198.0,1203.0,197.0,9.965,0.4937357592883059,3.0,10.0,1203.0,197.0
1203,7.19659086159317e+299,inf,24.201809400700505,1.3509163565412212e+302,1204.0,197.0,181.805,16.13713032109489,79.0,198.0,1204.0,197.0,10.0,0.0,10.0,10.0,1204.0,197.0
1204,4.772408155782981e+300,inf,24.201809400700505,1.3509163565412212e+302,1205.0,197.0,181.555,18.642343602669705,3.0,203.0,1205.0,197.0,9.955,0.634803119084965,1.0,10.0,1205.0,197.0
1205,2.9322601094073616e+302,inf,24.201809400700505,5.851013114347234e+304,1206.0,197.0,180.58,18.73642441876251,32.0,214.0,1206.0,197.0,9.98,0.2821347195933178,6.0,10.0,1206.0,197.0
1206,2.932261138956323e+302,inf,24.201809400700505,5.851013114347234e+304,1207.0,197.0,180.34,21.185948173258613,4.0,201.0,1207.0,197.0,9.96,0.5642694391866355,2.0,10.0,1207.0,197.0
1207,1.3950143095337553e+300,inf,24.176925571095545,1.3509163565412212e+302,1208.0,197.0,180.11,22.640624991373365,3.0,209.0,1208.0,197.0,9.925,0.7611668673819163,1.0,10.0,1208.0,197.0
1208,3.421388844345587e+300,inf,24.176925571095545,1.3509163565412212e+302,1209.0,197.0,181.015,18.608459769685403,77.0,230.0,1209.0,197.0,10.0,0.0,10.0,10.0,1209.0,197.0
1209,1.3260272366611917e+299,inf,24.176925571095545,8.840181577741278e+300,1210.0,197.0,181.235,16.9454942388825,75.0,202.0,1210.0,197.0,10.0,0.0,10.0,10.0,1210.0,197.0
1210,2.939899738896803e+302,inf,24.176925571095545,5.851013114347234e+304,1211.0,197.0,182.645,12.754566829179264,118.0,201.0,1211.0,197.0,10.0,0.0,10.0,10.0,1211.0,197.0
1211,4.393610163916195e+297,inf,24.176925571095545,8.78722032783239e+299,1212.0,197.0,181.45,16.721767251101184,75.0,211.0,1212.0,197.0,10.0,0.0,10.0,10.0,1212.0,197.0
1212,5.0611533191417485e+237,inf,24.176925571095545,1.0122306638283497e+240,1213.0,197.0,181.29,23.23135596559099,6.0,203.0,1213.0,197.0,9.93,0.6964912059746339,3.0,10.0,1213.0,197.0
1213,1.350916356541221e+300,inf,24.176925571095545,1.3509163565412212e+302,1214.0,197.0,178.445,28.87796694713809,3.0,196.0,1214.0,197.0,9.835,1.1566222373791715,1.0,10.0,1214.0,197.0
1214,6.754581782706105e+299,inf,24.176925571095545,1.3509163565412212e+302,1215.0,197.0,180.435,18.101540680284646,79.0,203.0,1215.0,197.0,10.0,0.0,10.0,10.0,1215.0,197.0
1215,2.0262715799156595e+300,inf,24.176925571095545,1.3509163565412212e+302,1216.0,197.0,182.765,26.48470832386115,3.0,384.0,1216.0,197.0,9.92,0.8022468448052631,1.0,10.0,1216.0,197.0
