numberIndividuals;cxpb;mtpb;numberGenerations;accelerator;bestEq;bestMetric;
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
150;0.75;0.25;2000;2;add(add(sub(sub(p_density_1d_1, p_density_1d_2), sqrt(sub(add(sub(pow(atan(exp(temperature_1d_2)), sub(speed_carrington_3, speed_carrington_3)), speed_carrington_3), add(sub(add(protectedDiv(speed_carrington_3, Bt_1d_1), add(sub(add(sub(protectedDiv(speed_carrington_3, Bt_1d_1), speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), p_density_carrington_2), speed_1d_1)), speed_carrington_3))), add(sub(sub(p_density_1d_1, p_density_1d_3), sub(sqrt(add(sub(add(protectedDiv(speed_carrington_3, acos(atan(speed_carrington_3))), add(sub(add(sub(atan(speed_carrington_3), speed_1d_4), add(sub(add(atan(exp(temperature_1d_2)), add(sub(add(sub(By_1d_2, speed_carrington_3), speed_1d_1), speed_carrington_3), speed_1d_1)), add(add(mul(log(temperature_1d_2), sin(sin(sub(p_density_1d_3, Bt_carrington_1)))), exp(Bt_1d_1)), exp(Bt_1d_1))), speed_1d_1)), speed_carrington_3), add(sub(exp(3.141592653589793), add(Bt_1d_1, exp(Bt_1d_1))), speed_1d_1))), By_carrington_1), speed_1d_1)), p_density_1d_1)), add(p_density_1d_1, add(sub(sub(asin(sqrt(exp(temperature_1d_1))), asin(pow(sub(add(sub(pow(pow(speed_1d_1, exp(sub(speed_carrington_2, temperature_1d_4))), sub(pow(speed_1d_1, exp(sub(exp(sub(speed_carrington_2, sub(Bx_1d_2, speed_carrington_4))), temperature_1d_4))), p_density_1d_3)), speed_carrington_3), log(temperature_1d_2)), speed_carrington_3), exp(sub(Bt_1d_1, add(sub(add(speed_1d_1, add(sub(add(log(sin(log10(speed_1d_4))), speed_carrington_3), sub(log(p_density_1d_3), p_density_carrington_3)), speed_1d_1)), add(add(exp(asin(speed_carrington_3)), sub(p_density_1d_3, 3.141592653589793)), exp(Bt_1d_1))), speed_1d_1)))))), sub(log(temperature_1d_2), sqrt(tan(pow(add(add(sub(add(protectedDiv(sub(protectedDiv(sin(speed_carrington_3), log10(speed_1d_2)), speed_1d_4), add(log(exp(sub(asin(speed_carrington_3), Bx_1d_3))), exp(Bt_1d_1))), add(sub(sub(log10(log10(sin(p_density_carrington_2))), add(log10(speed_carrington_4), exp(Bt_1d_1))), sub(log(p_density_1d_3), Bt_1d_4)), atan(Bx_1d_4))), sqrt(Bz_carrington_4)), speed_1d_1), Bz_1d_4), sub(mul(Bt_1d_1, speed_1d_1), p_density_1d_3)))))), speed_1d_1)))), p_density_1d_1);(12.422299876910012,);
